OBJECTID,Prov_Cod,fecha,Muestras,Muestras_Acumulados,ConfirmadosFTM,Confirmados_AcumuladosFTM,Confirmados,Confirmados_Acumulados,Positividad_Dia,POSITIVIDAD_4sem,Positividad_Acum,Recuperados,Recuperados_Acumulados,Tasa_Recup,Muertes,Defunciones_Acumulados,Letalidad_Ac,Activos,Activos_INC_14D,CONFIRM_INC_14,FALLEC_INC_14
8779,21,2020/04/08 00:00:00+00,35,168,18,87,8,90,0.228571428571,0.520958083832335,0.535714285714,0,2,0.0222222222222222,0,1,1.866666666666,87,2.48,2.6,0
8780,21,2020/04/09 00:00:00+00,27,195,10,97,8,98,0.296296296296,0.5,0.502564102564,0,2,0.0204081632653061,0,1,1.989795918367,95,2.064516129032,2.16129032258,0
8781,21,2020/04/10 00:00:00+00,22,217,5,102,5,103,0.227272727272,0.472222222222222,0.47465437788,0,2,0.0194174757281553,0,1,2.106796116504,100,2.030303030303,2.029411764705,0
8782,21,2020/04/11 00:00:00+00,8,225,2,104,2,105,0.25,0.464285714285714,0.466666666666,0,2,0.019047619047619,0,1,2.142857142857,102,1.55,1.560975609756,0
8783,21,2020/04/12 00:00:00+00,9,234,6,110,6,111,0.666666666666,0.472103004291845,0.474358974358,0,2,0.018018018018018,0,1,2.108108108108,108,1.511627906976,1.522727272727,0
8784,21,2020/04/13 00:00:00+00,21,255,7,117,10,121,0.47619047619,0.460629921259843,0.474509803921,0,2,0.0165289256198347,0,1,2.107438016528,118,1.622222222222,1.630434782608,0
8785,21,2020/04/14 00:00:00+00,28,283,12,129,11,132,0.392857142857,0.457446808510638,0.466431095406,0,2,0.0151515151515152,0,1,2.143939393939,129,1.6875,1.69387755102,0
8786,21,2020/04/15 00:00:00+00,12,295,6,135,12,144,1,0.459183673469388,0.48813559322,0,2,0.0138888888888889,1,2,2.048611111111,140,1.456140350877,1.482758620689,1
8787,21,2020/04/16 00:00:00+00,19,314,6,141,8,152,0.421052631578,0.450479233226837,0.484076433121,1,3,0.0197368421052632,0,2,2.065789473684,147,1.296875,1.338461538461,1
8788,21,2020/04/17 00:00:00+00,25,339,10,151,11,163,0.44,0.446428571428571,0.480825958702,0,3,0.0184049079754601,0,2,2.079754601226,158,1.289855072463,1.328571428571,1
8789,21,2020/04/18 00:00:00+00,20,359,4,155,9,172,0.45,0.432584269662921,0.479108635097,0,3,0.0174418604651163,0,2,2.087209302325,167,1.319444444444,1.356164383561,1
8790,21,2020/04/19 00:00:00+00,17,376,7,162,9,181,0.529411764705,0.43010752688172,0.481382978723,0,3,0.0165745856353591,1,3,2.077348066298,175,1.430555555555,1.413333333333,2
8791,21,2020/04/20 00:00:00+00,28,404,13,175,15,196,0.535714285714,0.434673366834171,0.485148514851,0,3,0.0153061224489796,0,3,2.061224489795,190,1.567567567567,1.545454545454,2
8792,21,2020/04/21 00:00:00+00,25,429,4,179,7,203,0.28,0.412887828162291,0.473193473193,0,3,0.0147783251231527,0,3,2.11330049261,197,1.493670886075,1.475609756097,2
8793,21,2020/04/22 00:00:00+00,22,451,7,186,11,214,0.5,0.409090909090909,0.474501108647,0,3,0.014018691588785,0,3,2.107476635514,208,1.390804597701,1.377777777777,2
8794,21,2020/04/23 00:00:00+00,29,480,17,203,22,236,0.758620689655,0.418103448275862,0.491666666666,0,3,0.0127118644067797,2,5,2.033898305084,228,1.4,1.408163265306,4
8795,21,2020/04/24 00:00:00+00,33,513,12,215,15,251,0.454545454545,0.409836065573771,0.489278752436,0,3,0.0119521912350598,1,6,2.043824701195,242,1.42,1.436893203883,5
8796,21,2020/04/25 00:00:00+00,33,546,12,227,11,262,0.333333333333,0.402321083172147,0.479853479853,4,7,0.0267175572519084,1,7,2.083969465648,248,1.431372549019,1.495238095238,6
8797,21,2020/04/26 00:00:00+00,45,591,15,242,37,299,0.822222222222,0.397085610200364,0.50592216582,0,7,0.0234113712374582,1,8,1.976588628762,284,1.629629629629,1.693693693693,7
8798,21,2020/04/27 00:00:00+00,45,636,25,267,28,327,0.622222222222,0.411262798634812,0.514150943396,3,10,0.0305810397553517,0,8,1.94495412844,309,1.618644067796,1.702479338842,7
8799,21,2020/04/28 00:00:00+00,86,722,28,295,38,365,0.441860465116,0.401206636500754,0.505540166204,0,10,0.0273972602739726,1,9,1.97808219178,346,1.682170542635,1.765151515151,8
8800,21,2020/04/29 00:00:00+00,64,786,24,319,27,392,0.421875,0.398058252427184,0.498727735368,4,14,0.0357142857142857,1,10,2.005102040816,368,1.628571428571,1.722222222222,4
8801,21,2020/04/30 00:00:00+00,80,866,23,342,19,411,0.2375,0.383354350567465,0.474595842956,3,17,0.0413625304136253,0,10,2.10705596107,384,1.612244897959,1.703947368421,4
8802,21,2020/05/01 00:00:00+00,82,948,35,377,30,441,0.365853658536,0.387802071346375,0.465189873417,0,17,0.0385487528344671,0,10,2.149659863945,414,1.620253164556,1.705521472392,4
8803,21,2020/05/02 00:00:00+00,44,992,12,389,16,457,0.363636363636,0.376681614349776,0.46068548387,1,18,0.0393873085339169,1,11,2.17067833698,428,1.562874251497,1.656976744186,4.5
8804,21,2020/05/03 00:00:00+00,21,1013,8,397,11,468,0.523809523809,0.377337733773377,0.461994076999,2,20,0.0427350427350427,0,11,2.164529914529,437,1.497142857142,1.585635359116,2.666666666666
8805,21,2020/05/04 00:00:00+00,68,1081,38,435,43,511,0.632352941176,0.390368852459016,0.472710453283,1,21,0.0410958904109589,0,11,2.115459882583,479,1.521052631578,1.607142857142,2.666666666666
8806,21,2020/05/05 00:00:00+00,59,1140,17,452,21,532,0.355932203389,0.381372549019608,0.466666666666,2,23,0.0432330827067669,2,13,2.142857142857,496,1.517766497461,1.620689655172,3.333333333333
8807,21,2020/05/06 00:00:00+00,93,1233,39,491,39,571,0.419354838709,0.383636363636364,0.46309813463,1,24,0.042031523642732,0,13,2.159369527145,534,1.567307692307,1.668224299065,3.333333333333
8808,21,2020/05/07 00:00:00+00,74,1307,21,512,25,596,0.337837837837,0.373134328358209,0.456006120887,4,28,0.0469798657718121,2,15,2.192953020134,553,1.425438596491,1.525423728813,2
8809,21,2020/05/08 00:00:00+00,107,1414,33,545,27,623,0.252336448598,0.367514356029532,0.440594059405,2,30,0.0481540930979133,1,16,2.269662921348,577,1.384297520661,1.482071713147,1.666666666666
8810,21,2020/05/09 00:00:00+00,58,1472,21,566,15,638,0.258620689655,0.369721115537849,0.433423913043,9,39,0.061128526645768,0,16,2.307210031347,583,1.350806451612,1.435114503816,1.285714285714
8811,21,2020/05/10 00:00:00+00,30,1502,18,584,17,655,0.566666666666,0.375880971025842,0.436085219707,2,41,0.0625954198473282,1,17,2.293129770992,597,1.102112676056,1.190635451505,1.125
8812,21,2020/05/11 00:00:00+00,91,1593,40,624,35,690,0.384615384615,0.378219278881531,0.433145009416,6,47,0.0681159420289855,1,18,2.308695652173,625,1.022653721682,1.110091743119,1.25
8813,21,2020/05/12 00:00:00+00,98,1691,18,642,35,725,0.357142857142,0.365598885793872,0.428740390301,2,49,0.0675862068965517,0,18,2.332413793103,658,0.901734104046,0.986301369863,1
8814,21,2020/05/13 00:00:00+00,108,1799,31,673,38,763,0.351851851851,0.358839050131926,0.424124513618,3,52,0.0681520314547838,0,18,2.357798165137,693,0.883152173913,0.946428571428,0.8
8815,21,2020/05/14 00:00:00+00,126,1925,44,717,44,807,0.349206349206,0.357055214723926,0.41922077922,9,61,0.0755885997521685,0,18,2.385377942998,728,0.895833333333,0.963503649635,0.8
8816,21,2020/05/15 00:00:00+00,180,2105,48,765,55,862,0.305555555555,0.348408710217755,0.409501187648,5,66,0.0765661252900232,0,18,2.441995359628,778,0.87922705314,0.954648526077,0.8
8817,21,2020/05/16 00:00:00+00,57,2162,14,779,19,881,0.333333333333,0.344487109160724,0.407493061979,3,69,0.0783200908059024,0,18,2.454029511918,794,0.855140186915,0.927789934354,0.636363636363
8818,21,2020/05/17 00:00:00+00,45,2207,14,793,13,894,0.288888888888,0.345238095238095,0.40507476212,19,88,0.0984340044742729,0,18,2.468680089485,788,0.803203661327,0.910256410256,0.636363636363
8819,21,2020/05/18 00:00:00+00,85,2292,23,816,27,921,0.317647058823,0.34133611691023,0.401832460732,3,91,0.0988056460369164,0,18,2.488599348534,812,0.695198329853,0.802348336594,0.636363636363
8820,21,2020/05/19 00:00:00+00,178,2470,37,853,41,962,0.230337078651,0.328170377541142,0.38947368421,6,97,0.100831600831601,1,19,2.567567567567,846,0.70564516129,0.808270676691,0.461538461538
8821,21,2020/05/20 00:00:00+00,58,2528,15,868,26,988,0.448275862068,0.32825154835636,0.39082278481,7,104,0.105263157894737,1,20,2.558704453441,864,0.617977528089,0.730297723292,0.538461538461
8822,21,2020/05/21 00:00:00+00,125,2653,23,891,23,1011,0.184,0.32016348773842,0.381078024877,8,112,0.110781404549951,0,20,2.624134520276,879,0.589511754068,0.696308724832,0.333333333333
8823,21,2020/05/22 00:00:00+00,66,2719,16,907,13,1024,0.196969696969,0.3144260830728,0.376609047443,7,119,0.1162109375,1,21,2.6552734375,884,0.532062391681,0.643659711075,0.3125
8824,21,2020/05/23 00:00:00+00,31,2750,10,917,12,1036,0.387096774193,0.313813142601699,0.376727272727,3,122,0.117760617760618,0,21,2.65444015444,893,0.531732418524,0.62382445141,0.3125
8825,21,2020/05/24 00:00:00+00,30,2780,10,927,17,1053,0.566666666666,0.313339301700985,0.378776978417,8,130,0.123456790123457,0,21,2.640075973409,902,0.510887772194,0.607633587786,0.235294117647
8826,21,2020/05/25 00:00:00+00,128,2908,35,962,37,1090,0.2890625,0.310746655157531,0.374828060522,1,131,0.120183486238532,1,22,2.667889908256,937,0.4992,0.579710144927,0.222222222222
8827,21,2020/05/26 00:00:00+00,148,3056,45,1007,31,1121,0.209459459459,0.305785123966942,0.366819371727,7,138,0.123104371097235,0,22,2.726137377341,961,0.460486322188,0.546206896551,0.222222222222
8828,21,2020/05/27 00:00:00+00,130,3186,47,1054,38,1159,0.292307692307,0.308035714285714,0.36377903327,9,147,0.126833477135462,0,22,2.748921484037,990,0.428571428571,0.519003931847,0.222222222222
8829,21,2020/05/28 00:00:00+00,105,3291,47,1101,36,1195,0.342857142857,0.312175648702595,0.363111516256,5,152,0.127196652719665,0,22,2.753974895397,1021,0.402472527472,0.480793060718,0.222222222222
8830,21,2020/05/29 00:00:00+00,121,3412,22,1123,20,1215,0.165289256198,0.30675569520817,0.356096131301,20,172,0.14156378600823,0,22,2.808230452674,1021,0.312339331619,0.40951276102,0.222222222222
8831,21,2020/05/30 00:00:00+00,112,3524,31,1154,27,1242,0.241071428571,0.301630434782609,0.352440408626,10,182,0.146537842190016,0,22,2.837359098228,1038,0.307304785894,0.409761634506,0.222222222222
8832,21,2020/05/31 00:00:00+00,26,3550,5,1159,30,1272,1.153846153846,0.301016419077404,0.358309859154,21,203,0.159591194968553,2,24,2.790880503144,1045,0.326142131979,0.422818791946,0.333333333333
8833,21,2020/06/01 00:00:00+00,140,3690,32,1191,76,1348,0.542857142857,0.296600672394471,0.365311653116,13,216,0.160237388724036,0,24,2.737388724035,1108,0.364532019704,0.463626492942,0.333333333333
8834,21,2020/06/02 00:00:00+00,192,3882,76,1267,54,1402,0.28125,0.297036772581221,0.361154044307,10,226,0.161198288159772,0,24,2.768901569186,1152,0.361702127659,0.45738045738,0.263157894736
8835,21,2020/06/03 00:00:00+00,193,4075,55,1322,62,1464,0.321243523316,0.296422487223169,0.35926380368,27,253,0.172814207650273,0,24,2.783469945355,1187,0.373842592592,0.481781376518,0.2
8836,21,2020/06/04 00:00:00+00,164,4239,49,1371,43,1507,0.262195121951,0.292747837658017,0.355508374616,12,265,0.175846051758461,0,24,2.812873258128,1218,0.38566552901,0.490603363006,0.2
8837,21,2020/06/05 00:00:00+00,184,4423,49,1420,45,1552,0.244565217391,0.291399229781772,0.350893059009,25,290,0.186855670103093,2,26,2.84987113402,1236,0.398190045248,0.515625,0.238095238095
8838,21,2020/06/06 00:00:00+00,58,4481,14,1434,19,1571,0.327586206896,0.28985979784806,0.350591385851,7,297,0.189051559516232,0,26,2.852323360916,1248,0.397536394176,0.516409266409,0.238095238095
8839,21,2020/06/07 00:00:00+00,37,4518,6,1440,7,1578,0.189189189189,0.28693368351937,0.349269588313,23,320,0.202788339670469,1,27,2.863117870722,1231,0.364745011086,0.498575498575,0.285714285714
8840,21,2020/06/08 00:00:00+00,130,4648,43,1483,42,1620,0.323076923076,0.285759694850604,0.348537005163,18,338,0.208641975308642,1,28,2.869135802469,1254,0.338313767342,0.48623853211,0.272727272727
8841,21,2020/06/09 00:00:00+00,149,4797,40,1523,39,1659,0.261744966442,0.280586766541823,0.345841150719,10,348,0.209764918625678,1,29,2.891500904159,1282,0.33402705515,0.479928635147,0.318181818181
8842,21,2020/06/10 00:00:00+00,151,4948,56,1579,54,1713,0.357615894039,0.287688056493706,0.346200485044,27,375,0.218914185639229,2,31,2.888499708114,1307,0.320202020202,0.477998274374,0.40909090909
8843,21,2020/06/11 00:00:00+00,54,5002,11,1590,13,1726,0.24074074074,0.286294099281923,0.345061975209,16,391,0.226535341830823,2,33,2.898030127462,1302,0.275220372184,0.444351464435,0.5
8844,21,2020/06/12 00:00:00+00,194,5196,51,1641,33,1759,0.170103092783,0.282482421277897,0.338529638183,28,419,0.23820352472996,0,33,2.953951108584,1307,0.280117531831,0.447736625514,0.5
8845,21,2020/06/13 00:00:00+00,82,5278,36,1677,23,1782,0.280487804878,0.287425149700599,0.337627889352,15,434,0.24354657687991,1,34,2.961840628507,1314,0.265895953757,0.434782608695,0.545454545454
8846,21,2020/06/14 00:00:00+00,34,5312,10,1687,18,1800,0.529411764705,0.288253968253968,0.338855421686,40,474,0.263333333333333,1,35,2.951111111111,1291,0.235406698564,0.415094339622,0.458333333333
8847,21,2020/06/15 00:00:00+00,142,5454,66,1753,38,1838,0.267605633802,0.295657530027718,0.337000366703,14,488,0.26550598476605,0,35,2.967355821545,1315,0.186823104693,0.363501483679,0.458333333333
8848,21,2020/06/16 00:00:00+00,80,5534,9,1762,20,1858,0.25,0.29179518815546,0.335742681604,28,516,0.277717976318622,0,35,2.978471474703,1307,0.134548611111,0.325249643366,0.458333333333
8849,21,2020/06/17 00:00:00+00,191,5725,81,1843,65,1923,0.340314136125,0.304147465437788,0.335895196506,12,528,0.274570982839314,1,36,2.977119084763,1359,0.144903117101,0.313524590163,0.5
8850,21,2020/06/18 00:00:00+00,113,5838,31,1874,32,1955,0.283185840707,0.30392749244713,0.334874957177,35,563,0.287979539641944,1,37,2.986189258312,1355,0.112479474548,0.297279362972,0.541666666666
8851,21,2020/06/19 00:00:00+00,114,5952,36,1910,35,1990,0.307017543859,0.308881479236132,0.334341397849,16,579,0.290954773869347,0,37,2.990954773869,1374,0.111650485436,0.282216494845,0.423076923076
8852,21,2020/06/20 00:00:00+00,73,6025,35,1945,42,2032,0.575342465753,0.313974591651543,0.337261410788,18,597,0.293799212598425,0,37,2.965059055118,1398,0.120192307692,0.293443666454,0.423076923076
8853,21,2020/06/21 00:00:00+00,24,6049,10,1955,11,2043,0.458333333333,0.314640800242498,0.3377417755,29,626,0.306412139011258,0,37,2.960841899167,1380,0.121039805036,0.294676806083,0.37037037037
8854,21,2020/06/22 00:00:00+00,101,6150,25,1980,35,2078,0.346534653465,0.312462908011869,0.337886178861,26,652,0.31376323387873,0,37,2.95957651588,1389,0.107655502392,0.282716049382,0.321428571428
8855,21,2020/06/23 00:00:00+00,98,6248,26,2006,42,2120,0.428571428571,0.312574850299401,0.339308578745,8,660,0.311320754716981,0,37,2.94716981132,1423,0.109984399375,0.277878239903,0.275862068965
8856,21,2020/06/24 00:00:00+00,144,6392,31,2037,38,2158,0.263888888888,0.308752997601918,0.337609511889,62,722,0.334569045412419,0,37,2.962001853568,1399,0.070390206579,0.259778166958,0.193548387096
8857,21,2020/06/25 00:00:00+00,101,6493,29,2066,23,2181,0.227722772277,0.306017538554581,0.335900200215,17,739,0.338835396607061,0,37,2.977074736359,1405,0.07910906298,0.26361529548,0.121212121212
8858,21,2020/06/26 00:00:00+00,87,6580,28,2094,13,2194,0.149425287356,0.301915475828519,0.333434650455,28,767,0.349589790337283,1,38,2.999088422971,1389,0.062739097169,0.247299602046,0.151515151515
8859,21,2020/06/27 00:00:00+00,63,6643,33,2127,31,2225,0.492063492063,0.3107397090684,0.334939033569,21,788,0.354157303370786,0,38,2.985617977528,1399,0.064687975646,0.24859708193,0.117647058823
8860,21,2020/06/28 00:00:00+00,32,6675,7,2134,61,2286,1.90625,0.311012377023167,0.342471910112,29,817,0.357392825896763,0,38,2.919947506561,1431,0.108443067389,0.27,0.085714285714
8861,21,2020/06/29 00:00:00+00,156,6831,30,2164,72,2358,0.461538461538,0.306309052118257,0.345191040843,17,834,0.353689567430025,1,39,2.896946564885,1485,0.129277566539,0.282916213275,0.114285714285
8862,21,2020/06/30 00:00:00+00,103,6934,26,2190,60,2418,0.582524271844,0.307953144266338,0.34871646957,18,852,0.352357320099256,0,39,2.867659222497,1527,0.168324407039,0.301399354144,0.114285714285
8863,21,2020/07/01 00:00:00+00,123,7057,41,2231,50,2468,0.40650406504,0.303622047244094,0.349723678616,5,857,0.347244732576985,1,40,2.859400324149,1571,0.155997056659,0.283411336453,0.111111111111
8864,21,2020/07/02 00:00:00+00,104,7161,28,2259,22,2490,0.211538461538,0.303629293583927,0.347716799329,32,889,0.357028112449799,4,44,2.875903614457,1557,0.149077490774,0.273657289002,0.189189189189
8865,21,2020/07/03 00:00:00+00,104,7265,28,2287,25,2515,0.240384615384,0.302709847984137,0.346180316586,18,907,0.360636182902584,1,45,2.888667992047,1563,0.137554585152,0.263819095477,0.216216216216
8866,21,2020/07/04 00:00:00+00,77,7342,18,2305,17,2532,0.220779220779,0.303186022610483,0.344865159357,13,920,0.363349131121643,0,45,2.899684044233,1567,0.120886981402,0.246062992125,0.216216216216
8867,21,2020/07/05 00:00:00+00,32,7374,10,2315,10,2542,0.3125,0.304528171448324,0.344724708435,31,951,0.37411487018096,2,47,2.900865460267,1544,0.11884057971,0.24424865394,0.27027027027
8868,21,2020/07/06 00:00:00+00,108,7482,28,2343,18,2560,0.166666666666,0.304655870445344,0.342154504143,38,989,0.386328125,1,48,2.92265625,1523,0.096472282217,0.231953801732,0.297297297297
8869,21,2020/07/07 00:00:00+00,123,7605,48,2391,31,2591,0.252032520325,0.307067974298275,0.340696909927,22,1011,0.390196835198765,2,50,2.935160169818,1530,0.075193253689,0.22216981132,0.351351351351
8870,21,2020/07/08 00:00:00+00,141,7746,43,2434,45,2636,0.31914893617,0.308918277382163,0.340304673379,34,1045,0.396433990895296,3,53,2.938543247344,1538,0.099356683345,0.221501390176,0.432432432432
8871,21,2020/07/09 00:00:00+00,95,7841,32,2466,21,2657,0.221052631578,0.306602143104044,0.338859839306,27,1072,0.403462551750094,1,54,2.951072638313,1531,0.089679715302,0.218248509857,0.459459459459
8872,21,2020/07/10 00:00:00+00,138,7979,58,2524,61,2718,0.442028985507,0.313738663083641,0.340644191001,19,1091,0.40139808682855,2,56,2.935614422369,1571,0.131029517638,0.238833181403,0.473684210526
8873,21,2020/07/11 00:00:00+00,83,8062,24,2548,14,2732,0.168674698795,0.316468946266574,0.338873728603,9,1100,0.402635431918009,1,57,2.950951683748,1575,0.125804145818,0.227865168539,0.5
8874,21,2020/07/12 00:00:00+00,33,8095,12,2560,4,2736,0.121212121212,0.313454029108981,0.337986411365,42,1142,0.417397660818713,1,58,2.958698830409,1536,0.073375262054,0.1968503937,0.526315789473
8875,21,2020/07/13 00:00:00+00,123,8218,34,2594,33,2769,0.268292682926,0.312112869924295,0.336943295205,18,1160,0.418923799205489,1,59,2.967858432647,1550,0.043771043771,0.174300254452,0.51282051282
8876,21,2020/07/14 00:00:00+00,156,8374,61,2655,42,2811,0.26923076923,0.308904109589041,0.335681872462,7,1167,0.415154749199573,1,60,2.979011028103,1584,0.037328094302,0.162531017369,0.538461538461
8877,21,2020/07/15 00:00:00+00,75,8449,21,2676,20,2831,0.266666666666,0.313550600343053,0.335069238963,58,1225,0.432709290003532,0,60,2.984457788767,1546,-0.015913430935,0.147082658022,0.5
8878,21,2020/07/16 00:00:00+00,102,8551,42,2718,27,2858,0.264705882352,0.30962491153574,0.334229914629,21,1246,0.435969209237229,1,61,2.991952414275,1551,-0.003853564547,0.147791164658,0.386363636363
8879,21,2020/07/17 00:00:00+00,116,8667,34,2752,21,2879,0.181034482758,0.310357016613644,0.332179531556,6,1252,0.43487321986801,2,63,3.010420284821,1564,0.000639795265,0.144731610337,0.4
8880,21,2020/07/18 00:00:00+00,75,8742,30,2782,24,2903,0.32,0.312544802867384,0.332075040036,24,1276,0.43954529796762,1,64,3.011367550809,1563,-0.002552648372,0.146524486571,0.422222222222
8881,21,2020/07/19 00:00:00+00,52,8794,11,2793,11,2914,0.211538461538,0.306247742867461,0.331362292472,12,1288,0.442004118050789,3,67,3.017844886753,1559,0.009715025906,0.146341463414,0.425531914893
8882,21,2020/07/20 00:00:00+00,177,8971,74,2867,68,2982,0.38418079096,0.31211498973306,0.332404414223,41,1329,0.445674044265594,2,69,3.008383635144,1584,0.040052527905,0.16484375,0.4375
8883,21,2020/07/21 00:00:00+00,123,9094,44,2911,36,3018,0.292682926829,0.316236413043478,0.331867165163,9,1338,0.443339960238569,1,70,3.01325381047,1610,0.052287581699,0.164801235044,0.4
8884,21,2020/07/22 00:00:00+00,127,9221,36,2947,20,3038,0.15748031496,0.316515304406324,0.329465350829,50,1388,0.45687952600395,0,70,3.035220539828,1580,0.027308192457,0.152503793626,0.320754716981
8885,21,2020/07/23 00:00:00+00,112,9333,38,2985,41,3079,0.366071428571,0.322339340360422,0.329904639451,12,1400,0.454693082169536,2,72,3.031178954205,1607,0.049640757674,0.158825743319,0.333333333333
8886,21,2020/07/24 00:00:00+00,181,9514,106,3091,95,3174,0.524861878453,0.339291625289639,0.33361362203,4,1404,0.44234404536862,1,73,2.997479521109,1697,0.080203691915,0.167770419426,0.303571428571
8887,21,2020/07/25 00:00:00+00,52,9566,19,3110,15,3189,0.288461538461,0.340254521098459,0.333368178967,11,1415,0.443712762621511,0,73,2.999686422075,1701,0.08,0.167276720351,0.280701754385
8888,21,2020/07/26 00:00:00+00,13,9579,10,3120,17,3206,1.307692307692,0.338215258855586,0.334690468733,29,1444,0.4504054897068,0,73,2.987835308796,1689,0.099609375,0.17178362573,0.258620689655
8889,21,2020/07/27 00:00:00+00,142,9721,42,3162,43,3249,0.302816901408,0.337491792514773,0.334224873984,15,1459,0.449061249615266,2,75,2.991997537703,1715,0.106451612903,0.173347778981,0.271186440677
8890,21,2020/07/28 00:00:00+00,139,9860,76,3238,80,3329,0.575539568345,0.354572466160449,0.337626774847,11,1470,0.441574046260138,1,76,2.961850405527,1783,0.125631313131,0.184276058342,0.266666666666
8891,21,2020/07/29 00:00:00+00,112,9972,42,3280,41,3370,0.366071428571,0.358788676761027,0.337946249498,26,1496,0.443916913946588,0,76,2.959050445103,1798,0.163001293661,0.190392087601,0.266666666666
8892,21,2020/07/30 00:00:00+00,65,10037,21,3301,22,3392,0.338461538461,0.359060402684564,0.337949586529,50,1546,0.455778301886792,3,79,2.959021226415,1767,0.139264990328,0.186843946815,0.295081967213
8893,21,2020/07/31 00:00:00+00,67,10104,29,3330,32,3424,0.477611940298,0.363914373088685,0.338875692794,11,1557,0.454731308411215,1,80,2.950934579439,1787,0.142583120204,0.189301840916,0.269841269841
8894,21,2020/08/01 00:00:00+00,27,10131,11,3341,13,3437,0.481481481481,0.367759944173064,0.339255749679,32,1589,0.462321792260692,1,81,2.947628745999,1767,0.130518234165,0.183947640372,0.265625
8895,21,2020/08/02 00:00:00+00,23,10154,8,3349,9,3446,0.391304347826,0.37126600284495,0.339373645853,37,1626,0.471851421938479,0,81,2.946604759141,1739,0.115458627325,0.182566918325,0.20895522388
8896,21,2020/08/03 00:00:00+00,101,10255,32,3381,41,3487,0.405940594059,0.370010413051024,0.340029254022,20,1646,0.472039002007456,3,84,2.940923429882,1757,0.109217171717,0.169349429912,0.217391304347
8897,21,2020/08/04 00:00:00+00,72,10327,27,3408,25,3512,0.347222222222,0.374340949033392,0.340079403505,29,1675,0.476936218678815,1,85,2.94048974943,1752,0.088198757763,0.16368455931,0.214285714285
8898,21,2020/08/05 00:00:00+00,65,10392,17,3425,26,3538,0.4,0.371008252601363,0.340454195535,17,1692,0.47823629169022,1,86,2.937252685132,1760,0.113924050632,0.164581961816,0.228571428571
8899,21,2020/08/06 00:00:00+00,101,10493,22,3447,19,3557,0.188118811881,0.368765926465235,0.338987896693,23,1715,0.482147877424796,2,88,2.949957829631,1754,0.091474797759,0.155245209483,0.222222222222
8900,21,2020/08/07 00:00:00+00,109,10602,25,3472,23,3580,0.211009174311,0.364360738862731,0.337672137332,72,1787,0.499162011173184,0,88,2.961452513966,1705,0.004714201532,0.127914303717,0.205479452054
8901,21,2020/08/08 00:00:00+00,56,10658,9,3481,15,3595,0.267857142857,0.357222844344905,0.337305310564,38,1825,0.507649513212796,0,88,2.964673157162,1682,-0.011169900058,0.12731263719,0.205479452054
8902,21,2020/08/09 00:00:00+00,7,10665,0,3481,3,3598,0.428571428571,0.358432577794852,0.337365213314,34,1859,0.516675931072818,0,88,2.964146748193,1651,-0.022498519834,0.122270742358,0.205479452054
